run_id,run_tag,epoch,layer,i,j,arch_i,arch_j,weight,penalized_weight,weight_mode,solver,k
resnet32x8_cifar100_K8_mwmd1_seed0003_d001,d001,0,0,0,1,resnet32,resnet32,1.000000,1.000000,disagreement,exact,1
resnet32x8_cifar100_K8_mwmd1_seed0003_d001,d001,0,0,2,3,resnet32,resnet32,1.000000,1.000000,disagreement,exact,1
resnet32x8_cifar100_K8_mwmd1_seed0003_d001,d001,0,0,4,5,resnet32,resnet32,1.000000,1.000000,disagreement,exact,1
resnet32x8_cifar100_K8_mwmd1_seed0003_d001,d001,0,0,6,7,resnet32,resnet32,1.000000,1.000000,disagreement,exact,1
resnet32x8_cifar100_K8_mwmd1_seed0003_d001,d001,1,0,0,1,resnet32,resnet32,0.833600,0.833600,disagreement,exact,1
resnet32x8_cifar100_K8_mwmd1_seed0003_d001,d001,1,0,2,3,resnet32,resnet32,0.955600,0.955600,disagreement,exact,1
resnet32x8_cifar100_K8_mwmd1_seed0003_d001,d001,1,0,4,7,resnet32,resnet32,0.986400,0.986400,disagreement,exact,1
resnet32x8_cifar100_K8_mwmd1_seed0003_d001,d001,1,0,5,6,resnet32,resnet32,0.993800,0.993800,disagreement,exact,1
resnet32x8_cifar100_K8_mwmd1_seed0003_d001,d001,2,0,0,4,resnet32,resnet32,0.689000,0.689000,disagreement,exact,1
resnet32x8_cifar100_K8_mwmd1_seed0003_d001,d001,2,0,1,2,resnet32,resnet32,0.710200,0.710200,disagreement,exact,1
resnet32x8_cifar100_K8_mwmd1_seed0003_d001,d001,2,0,3,5,resnet32,resnet32,0.579400,0.579400,disagreement,exact,1
resnet32x8_cifar100_K8_mwmd1_seed0003_d001,d001,2,0,6,7,resnet32,resnet32,0.669200,0.669200,disagreement,exact,1
resnet32x8_cifar100_K8_mwmd1_seed0003_d001,d001,3,0,0,5,resnet32,resnet32,0.621400,0.621400,disagreement,exact,1
