run_id,run_tag,epoch,layer,i,j,arch_i,arch_j,weight,penalized_weight,weight_mode,solver,k
resnet32x8_cifar10_K8_mwmd1_noise40_seed0005_d017,d017,0,0,0,1,resnet32,resnet32,1.000000,1.000000,disagreement,exact,1
resnet32x8_cifar10_K8_mwmd1_noise40_seed0005_d017,d017,0,0,2,4,resnet32,resnet32,1.000000,1.000000,disagreement,exact,1
resnet32x8_cifar10_K8_mwmd1_noise40_seed0005_d017,d017,0,0,3,6,resnet32,resnet32,1.000000,1.000000,disagreement,exact,1
resnet32x8_cifar10_K8_mwmd1_noise40_seed0005_d017,d017,0,0,5,7,resnet32,resnet32,1.000000,1.000000,disagreement,exact,1
resnet32x8_cifar10_K8_mwmd1_noise40_seed0005_d017,d017,1,0,0,2,resnet32,resnet32,0.047200,0.047200,disagreement,exact,1
resnet32x8_cifar10_K8_mwmd1_noise40_seed0005_d017,d017,1,0,1,3,resnet32,resnet32,0.352400,0.352400,disagreement,exact,1
resnet32x8_cifar10_K8_mwmd1_noise40_seed0005_d017,d017,1,0,4,5,resnet32,resnet32,0.141600,0.141600,disagreement,exact,1
resnet32x8_cifar10_K8_mwmd1_noise40_seed0005_d017,d017,1,0,6,7,resnet32,resnet32,0.760600,0.760600,disagreement,exact,1
resnet32x8_cifar10_K8_mwmd1_noise40_seed0005_d017,d017,2,0,0,4,resnet32,resnet32,0.483400,0.483400,disagreement,exact,1
resnet32x8_cifar10_K8_mwmd1_noise40_seed0005_d017,d017,2,0,1,6,resnet32,resnet32,0.487800,0.487800,disagreement,exact,1
resnet32x8_cifar10_K8_mwmd1_noise40_seed0005_d017,d017,2,0,2,5,resnet32,resnet32,0.486000,0.486000,disagreement,exact,1
resnet32x8_cifar10_K8_mwmd1_noise40_seed0005_d017,d017,2,0,3,7,resnet32,resnet32,0.465000,0.465000,disagreement,exact,1
resnet32x8_cifar10_K8_mwmd1_noise40_seed0005_d017,d017,3,0,0,1,resnet32,resnet32,0.489800,0.489800,disagreement,exact,1
resnet32x8_cifar10_K8_mwmd1_noise40_seed0005_d017,d017,3,0,2,7,resnet32,resnet32,0.440200,0.440200,disagreement,exact,1
resnet32x8_cifar10_K8_mwmd1_noise40_seed0005_d017,d017,3,0,3,5,resnet32,resnet32,0.695800,0.695800,disagreement,exact,1
