run_id,run_tag,cohort,dataset,K,arm,arm_label,target,comm_on,comm_block,kd_scale,comm_accounting,seed,epochs,batch_size,base_lr,momentum,weight_decay,nesterov,graph_seed,lr_step,lr_gamma,kd_T,k_matchings,k_anneal,match_weight,kappa,rematch_every_epochs,recency_lambda,recency_gamma,peel_weighting,graph,label_noise_rate,actual_noise_rate,noise_seed,split_seed,n_train,n_valid,n_test,cohort_params,epoch,lr,k_current,comm_duty,epoch_seconds,avg_test_acc,std_test_acc,min_test_acc,max_test_acc,ensemble_test_acc,ens_minus_avg_test,avg_val_acc,ensemble_val_acc,disagreement_val,rho_val,disagreement_test,rho_test,avg_test_acc_resnet32,model_00_arch,model_00_test_acc,model_00_val_acc,model_00_train_loss,model_00_ce_loss,model_00_kd_loss,model_01_arch,model_01_test_acc,model_01_val_acc,model_01_train_loss,model_01_ce_loss,model_01_kd_loss,model_02_arch,model_02_test_acc,model_02_val_acc,model_02_train_loss,model_02_ce_loss,model_02_kd_loss,model_03_arch,model_03_test_acc,model_03_val_acc,model_03_train_loss,model_03_ce_loss,model_03_kd_loss,model_04_arch,model_04_test_acc,model_04_val_acc,model_04_train_loss,model_04_ce_loss,model_04_kd_loss,model_05_arch,model_05_test_acc,model_05_val_acc,model_05_train_loss,model_05_ce_loss,model_05_kd_loss,model_06_arch,model_06_test_acc,model_06_val_acc,model_06_train_loss,model_06_ce_loss,model_06_kd_loss,model_07_arch,model_07_test_acc,model_07_val_acc,model_07_train_loss,model_07_ce_loss,model_07_kd_loss,comm_logit_floats_epoch,comm_matcher_ints_epoch,comm_bytes_epoch,comm_bytes_cum,comm_bytes_cum_cohort
resnet32x8_cifar10_K8_mwmd1_noise40_seed0002_d017,d017,resnet32:8,cifar10,8,matched,mwmd1,peers,0,0,1.0,p2p,2,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.4,0.396156,42,0,45000,5000,10000,3713232,0,0.1,1,1.0,124.73,0.1180125,0.018967105571225145,0.1,0.1502,0.1544,0.0363875,0.117125,0.155,0.457142857142857,0.469948601409485,0.45905714285714294,0.4613001038290819,0.1180125,resnet32,0.1053,0.1008,2.499758577482267,2.3800259124148977,0.1197326679610507,resnet32,0.1213,0.1218,2.509584171528166,2.371041887524453,0.13854228719190526,resnet32,0.1,0.0972,2.516112212430347,2.370008573274721,0.14610363390668432,resnet32,0.1004,0.098,2.4821515909650107,2.3742435300214724,0.1079080611725658,resnet32,0.1502,0.1552,2.490535724230788,2.3679290484975684,0.1226066740480085,resnet32,0.1209,0.1156,2.496209104968743,2.353765324096788,0.14244378591022475,resnet32,0.1451,0.1512,2.4796258322894573,2.3604638542641294,0.11916197497901687,resnet32,0.1009,0.0972,2.5381047458133916,2.38858074830337,0.14952399328913915,450000.0,5000.0,1810000.0,1810000.0,14480000.0
resnet32x8_cifar10_K8_mwmd1_noise40_seed0002_d017,d017,resnet32:8,cifar10,8,matched,mwmd1,peers,0,0,1.0,p2p,2,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.4,0.396156,42,0,45000,5000,10000,3713232,1,0.1,1,1.0,119.66,0.1614,0.05155041221949636,0.0994,0.241,0.1966,0.03520000000000001,0.160025,0.1916,0.6069714285714286,0.3577847092701966,0.6060714285714287,0.35749338980839024,0.1614,resnet32,0.1608,0.1578,2.3113195242529567,2.2964686019854113,0.014850924347146329,resnet32,0.1847,0.179,2.284487859769301,2.2738840593533083,0.010603797527437564,resnet32,0.0994,0.1006,2.3252886225554077,2.306381656364961,0.018906970019584565,resnet32,0.1,0.1006,2.3168176280503925,2.306204392828725,0.010613239620645552,resnet32,0.241,0.2362,2.269159292971546,2.250516164031896,0.01864312844488516,resnet32,0.1841,0.1842,2.286514890803532,2.2763177180154757,0.010197175726716523,resnet32,0.2165,0.2178,2.272388240491802,2.257680545815013,0.014707696144548456,resnet32,0.1047,0.104,2.315109873021191,2.304983475330201,0.010126398052472558,450000.0,5000.0,1810000.0,3620000.0,28960000.0
resnet32x8_cifar10_K8_mwmd1_noise40_seed0002_d017,d017,resnet32:8,cifar10,8,matched,mwmd1,peers,0,0,1.0,p2p,2,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.4,0.396156,42,0,45000,5000,10000,3713232,2,0.1,1,1.0,120.73,0.23445,0.09108607193199189,0.1035,0.3511,0.3322,0.09775,0.231125,0.3286,0.6486714285714286,0.3670293763919528,0.6414642857142857,0.36202848068690585,0.23445,resnet32,0.3491,0.3402,2.205164919692007,2.1910601200705226,0.014104793265604794,resnet32,0.2638,0.2618,2.262424672869119,2.2404111860827967,0.022013480993336998,resnet32,0.1824,0.1788,2.322006267580119,2.2984944829209284,0.02351178431655915,resnet32,0.1035,0.1006,2.3285303735597567,2.306497208435427,0.022033168692194686,resnet32,0.3511,0.3532,2.1998023424636233,2.1856762964955787,0.0141260509004827,resnet32,0.2024,0.1998,2.2566546486182646,2.233160921457139,0.02349372447299009,resnet32,0.3034,0.2966,2.2476279986175625,2.2168921780857174,0.030735824279624714,resnet32,0.1199,0.118,2.3340129239315335,2.302500420673327,0.03151250571086579,450000.0,5000.0,1810000.0,5430000.0,43440000.0
resnet32x8_cifar10_K8_mwmd1_noise40_seed0002_d017,d017,resnet32:8,cifar10,8,matched,mwmd1,peers,0,0,1.0,p2p,2,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.4,0.396156,42,0,45000,5000,10000,3713232,3,0.1,1,1.0,120.55,0.2995375,0.07550922025653554,0.164,0.3997,0.3385,0.03896250000000001,0.29457500000000003,0.3328,0.604357142857143,0.3846792350690259,0.6004321428571429,0.3799619567276951,0.2995375,resnet32,0.3997,0.4036,2.201521686193618,2.1607117908583446,0.04080989844409156,resnet32,0.3381,0.3254,2.1776375023817476,2.160284636880864,0.017352868834595112,resnet32,0.164,0.161,2.213725057853894,2.1895569672977384,0.02416809013282711,resnet32,0.217,0.2116,2.3108119490471752,2.2683369104157793,0.04247503889597614,resnet32,0.3787,0.3874,2.210232521999966,2.1682336806234987,0.04199884207495912,resnet32,0.3239,0.3114,2.195400955663486,2.17117756198753,0.02422339413367974,resnet32,0.3171,0.3104,2.1607712122865697,2.1434294657612387,0.017341742785488765,resnet32,0.2578,0.2458,2.3262867612594906,2.2822747880762275,0.04401197332349098,450000.0,5000.0,1810000.0,7240000.0,57920000.0
resnet32x8_cifar10_K8_mwmd1_noise40_seed0002_d017,d017,resnet32:8,cifar10,8,matched,mwmd1,peers,0,0,1.0,p2p,2,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.4,0.396156,42,0,45000,5000,10000,3713232,4,0.1,1,1.0,121.23,0.3284625,0.03263759096119074,0.2841,0.3786,0.3621,0.03363749999999999,0.337175,0.3648,0.3806,0.5252396779258365,0.3867535714285714,0.5175168681389946,0.3284625,resnet32,0.2994,0.3134,2.1327318384904754,2.1042920339175244,0.02843980502009138,resnet32,0.3581,0.3732,2.133744244379076,2.1088479051197115,0.02489634130721573,resnet32,0.342,0.3508,2.1468429924412207,2.122060190716928,0.024782800201633523,resnet32,0.3341,0.3422,2.1566374281590637,2.1281714378432794,0.028465988853978077,resnet32,0.3786,0.382,2.1300279833376408,2.102446285499768,0.02758169460999356,resnet32,0.2859,0.2982,2.128732207993215,2.101194274357774,0.02753793766764416,resnet32,0.3455,0.3472,2.1365810964595187,2.108876555819403,0.027704537275977516,resnet32,0.2841,0.2904,2.184099903330207,2.156307756731456,0.02779214948003011,450000.0,5000.0,1810000.0,9050000.0,72400000.0
resnet32x8_cifar10_K8_mwmd1_noise40_seed0002_d017,d017,resnet32:8,cifar10,8,matched,mwmd1,peers,0,0,1.0,p2p,2,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.4,0.396156,42,0,45000,5000,10000,3713232,5,0.1,1,1.0,120.26,0.3868625,0.051523755140226335,0.2959,0.4707,0.446,0.05913750000000001,0.38555,0.4412,0.5345071428571428,0.394653601207704,0.5274321428571429,0.41412273619630124,0.3868625,resnet32,0.4289,0.4366,2.0880859038707884,2.0609233482656153,0.027162555131574416,resnet32,0.3729,0.3672,2.0940886729142885,2.066931663419713,0.02715701143924062,resnet32,0.3876,0.3832,2.108784265985543,2.080336946824735,0.028447319732301614,resnet32,0.2959,0.2852,2.102802739901976,2.07804725302214,0.024755488976635123,resnet32,0.4707,0.4784,2.0903940497135576,2.060001292181286,0.03039275900995232,resnet32,0.4178,0.4184,2.0777403996749357,2.0473341924900357,0.030406204585398718,resnet32,0.3891,0.3888,2.0927192915908317,2.064155561002818,0.028563730892280793,resnet32,0.332,0.3266,2.1079431318423967,2.08323411016979,0.024709020599733445,450000.0,5000.0,1810000.0,10860000.0,86880000.0
resnet32x8_cifar10_K8_mwmd1_noise40_seed0002_d017,d017,resnet32:8,cifar10,8,matched,mwmd1,peers,0,0,1.0,p2p,2,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.4,0.396156,42,0,45000,5000,10000,3713232,6,0.1,1,1.0,121.01,0.47797500000000004,0.038598696545349816,0.4226,0.5372,0.5187,0.04072500000000001,0.486525,0.5282,0.4047857142857142,0.5248455676070737,0.4067214285714286,0.5281884205426899,0.47797500000000004,resnet32,0.5372,0.5468,2.0589676572179254,2.027278669855811,0.03168898770871403,resnet32,0.4711,0.4832,2.0616051976315,2.0282452436672016,0.033359956237043,resnet32,0.4353,0.4358,2.075750574300235,2.0441517403179947,0.031598831884118474,resnet32,0.4424,0.4528,2.06387286006727,2.034526909447529,0.02934594927038151,resnet32,0.5041,0.5104,2.056486925787546,2.028384992683476,0.02810193489131052,resnet32,0.5075,0.5192,2.0434555199674587,2.010001812638207,0.033453705911101264,resnet32,0.4226,0.4378,2.0561523031104696,2.026761906221509,0.02939039755834859,resnet32,0.5036,0.5062,2.0622718539088964,2.034207123755054,0.028064728871950963,450000.0,5000.0,1810000.0,12670000.0,101360000.0
resnet32x8_cifar10_K8_mwmd1_noise40_seed0002_d017,d017,resnet32:8,cifar10,8,matched,mwmd1,peers,0,0,1.0,p2p,2,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.4,0.396156,42,0,45000,5000,10000,3713232,7,0.1,1,1.0,120.44,0.48326250000000004,0.036164759694348875,0.4078,0.5188,0.5354,0.05213749999999995,0.485125,0.536,0.4185714285714286,0.502512868426643,0.41608214285714284,0.5087276138348622,0.48326250000000004,resnet32,0.4924,0.4968,2.0313370788300578,2.004648196595636,0.026688880754094993,resnet32,0.5001,0.4974,2.0322208054025066,2.0055480929599567,0.0266727127388797,resnet32,0.5188,0.5164,2.0542413499206305,2.0213520606471733,0.032889291281621394,resnet32,0.5107,0.5182,2.0343961510807276,2.003719774836844,0.03067637287577699,resnet32,0.5181,0.522,2.038641557605429,2.008049226958643,0.030592333250255746,resnet32,0.4606,0.4648,2.0189221658828584,1.9859042905948379,0.03301787608969872,resnet32,0.4576,0.4624,2.0343371228399603,2.001366015862335,0.032971105615036904,resnet32,0.4078,0.403,2.0360379376533357,2.0030483071776954,0.03298963473009115,450000.0,5000.0,1810000.0,14480000.0,115840000.0
resnet32x8_cifar10_K8_mwmd1_noise40_seed0002_d017,d017,resnet32:8,cifar10,8,matched,mwmd1,peers,0,0,1.0,p2p,2,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.4,0.396156,42,0,45000,5000,10000,3713232,8,0.1,1,1.0,123.63,0.53395,0.013988745476274825,0.5078,0.5546,0.5732,0.03925000000000001,0.542675,0.5858,0.3558214285714286,0.5533431134476612,0.3499285714285714,0.5692954578842238,0.53395,resnet32,0.5314,0.548,2.01385458457199,1.9821364143016664,0.03171817114079287,resnet32,0.5303,0.5306,2.025526109744202,1.9886533609506758,0.03687274477984333,resnet32,0.5078,0.524,2.0420978668738496,2.005290964448994,0.0368069036022379,resnet32,0.5546,0.5558,2.0138109749691053,1.9793448397381739,0.03446613235494376,resnet32,0.5207,0.5356,2.019384329969233,1.987424592233517,0.031959739526924255,resnet32,0.5374,0.5434,1.9993438002738086,1.9647957748648794,0.03454802385319702,resnet32,0.5418,0.5444,2.012634666636586,1.9805981801314787,0.032036486687667835,resnet32,0.5476,0.5596,2.0141499254175206,1.982417911968448,0.031732009615304625,450000.0,5000.0,1810000.0,16290000.0,130320000.0
resnet32x8_cifar10_K8_mwmd1_noise40_seed0002_d017,d017,resnet32:8,cifar10,8,matched,mwmd1,peers,0,0,1.0,p2p,2,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.4,0.396156,42,0,45000,5000,10000,3713232,9,0.1,1,1.0,123.33,0.49753749999999997,0.03812600613426484,0.433,0.5488,0.548,0.05046250000000008,0.505,0.5466,0.38402142857142857,0.5312441991554726,0.3831392857142858,0.5379518859312677,0.49753749999999997,resnet32,0.4604,0.4656,1.9973034581000155,1.9654876019128344,0.03181585835673931,resnet32,0.4844,0.5122,1.9998258931392974,1.9694703241640872,0.030355565794955262,resnet32,0.491,0.4848,2.023280492052436,1.9861369840800762,0.03714350946723822,resnet32,0.5265,0.531,2.0019562181762676,1.9646897895092315,0.037266428751701657,resnet32,0.546,0.5522,2.0024710783565585,1.9706500816074284,0.03182099679940042,resnet32,0.5488,0.5516,1.984166820956902,1.950815036892891,0.03335178256119517,resnet32,0.433,0.4446,1.9912356327880512,1.9608203875408932,0.030415247998793016,resnet32,0.4902,0.498,1.9977438344874165,1.9643963402645155,0.0333474930852059,450000.0,5000.0,1810000.0,18100000.0,144800000.0
