run_id,run_tag,epoch,layer,i,j,arch_i,arch_j,weight,penalized_weight,weight_mode,solver,k
resnet32x12_cifar100_K12_mwmd1_noise40_seed0001_d011,d011,0,0,0,1,resnet32,resnet32,1.000000,1.000000,disagreement,exact,1
resnet32x12_cifar100_K12_mwmd1_noise40_seed0001_d011,d011,0,0,2,3,resnet32,resnet32,1.000000,1.000000,disagreement,exact,1
resnet32x12_cifar100_K12_mwmd1_noise40_seed0001_d011,d011,0,0,4,5,resnet32,resnet32,1.000000,1.000000,disagreement,exact,1
resnet32x12_cifar100_K12_mwmd1_noise40_seed0001_d011,d011,0,0,6,7,resnet32,resnet32,1.000000,1.000000,disagreement,exact,1
resnet32x12_cifar100_K12_mwmd1_noise40_seed0001_d011,d011,0,0,8,9,resnet32,resnet32,1.000000,1.000000,disagreement,exact,1
resnet32x12_cifar100_K12_mwmd1_noise40_seed0001_d011,d011,0,0,10,11,resnet32,resnet32,1.000000,1.000000,disagreement,exact,1
resnet32x12_cifar100_K12_mwmd1_noise40_seed0001_d011,d011,1,0,0,2,resnet32,resnet32,0.894200,0.894200,disagreement,exact,1
resnet32x12_cifar100_K12_mwmd1_noise40_seed0001_d011,d011,1,0,1,7,resnet32,resnet32,0.781000,0.781000,disagreement,exact,1
resnet32x12_cifar100_K12_mwmd1_noise40_seed0001_d011,d011,1,0,3,11,resnet32,resnet32,0.263000,0.263000,disagreement,exact,1
resnet32x12_cifar100_K12_mwmd1_noise40_seed0001_d011,d011,1,0,4,6,resnet32,resnet32,0.358800,0.358800,disagreement,exact,1
resnet32x12_cifar100_K12_mwmd1_noise40_seed0001_d011,d011,1,0,5,9,resnet32,resnet32,0.988800,0.988800,disagreement,exact,1
resnet32x12_cifar100_K12_mwmd1_noise40_seed0001_d011,d011,1,0,8,10,resnet32,resnet32,0.303000,0.303000,disagreement,exact,1
resnet32x12_cifar100_K12_mwmd1_noise40_seed0001_d011,d011,2,0,0,11,resnet32,resnet32,0.970000,0.970000,disagreement,exact,1
resnet32x12_cifar100_K12_mwmd1_noise40_seed0001_d011,d011,2,0,1,3,resnet32,resnet32,0.938400,0.938400,disagreement,exact,1
resnet32x12_cifar100_K12_mwmd1_noise40_seed0001_d011,d011,2,0,2,6,resnet32,resnet32,0.952400,0.952400,disagreement,exact,1
resnet32x12_cifar100_K12_mwmd1_noise40_seed0001_d011,d011,2,0,4,10,resnet32,resnet32,0.830000,0.830000,disagreement,exact,1
resnet32x12_cifar100_K12_mwmd1_noise40_seed0001_d011,d011,2,0,5,9,resnet32,resnet32,0.602000,0.602000,disagreement,exact,1
resnet32x12_cifar100_K12_mwmd1_noise40_seed0001_d011,d011,2,0,7,8,resnet32,resnet32,0.763000,0.763000,disagreement,exact,1
resnet32x12_cifar100_K12_mwmd1_noise40_seed0001_d011,d011,3,0,0,4,resnet32,resnet32,0.872600,0.872600,disagreement,exact,1
resnet32x12_cifar100_K12_mwmd1_noise40_seed0001_d011,d011,3,0,1,10,resnet32,resnet32,0.974200,0.974200,disagreement,exact,1
resnet32x12_cifar100_K12_mwmd1_noise40_seed0001_d011,d011,3,0,2,8,resnet32,resnet32,0.988600,0.988600,disagreement,exact,1
resnet32x12_cifar100_K12_mwmd1_noise40_seed0001_d011,d011,3,0,3,5,resnet32,resnet32,0.898600,0.898600,disagreement,exact,1
resnet32x12_cifar100_K12_mwmd1_noise40_seed0001_d011,d011,3,0,6,9,resnet32,resnet32,0.876000,0.876000,disagreement,exact,1
resnet32x12_cifar100_K12_mwmd1_noise40_seed0001_d011,d011,3,0,7,11,resnet32,resnet32,0.852800,0.852800,disagreement,exact,1
resnet32x12_cifar100_K12_mwmd1_noise40_seed0001_d011,d011,4,0,0,3,resnet32,resnet32,0.704200,0.704200,disagreement,exact,1
resnet32x12_cifar100_K12_mwmd1_noise40_seed0001_d011,d011,4,0,1,2,resnet32,resnet32,0.938600,0.938600,disagreement,exact,1
resnet32x12_cifar100_K12_mwmd1_noise40_seed0001_d011,d011,4,0,4,6,resnet32,resnet32,0.748400,0.748400,disagreement,exact,1
resnet32x12_cifar100_K12_mwmd1_noise40_seed0001_d011,d011,4,0,5,11,resnet32,resnet32,0.762000,0.762000,disagreement,exact,1
resnet32x12_cifar100_K12_mwmd1_noise40_seed0001_d011,d011,4,0,7,10,resnet32,resnet32,0.674000,0.674000,disagreement,exact,1
resnet32x12_cifar100_K12_mwmd1_noise40_seed0001_d011,d011,4,0,8,9,resnet32,resnet32,0.801000,0.801000,disagreement,exact,1
resnet32x12_cifar100_K12_mwmd1_noise40_seed0001_d011,d011,5,0,0,5,resnet32,resnet32,0.641200,0.641200,disagreement,exact,1
resnet32x12_cifar100_K12_mwmd1_noise40_seed0001_d011,d011,5,0,1,6,resnet32,resnet32,0.731200,0.731200,disagreement,exact,1
resnet32x12_cifar100_K12_mwmd1_noise40_seed0001_d011,d011,5,0,2,7,resnet32,resnet32,0.808800,0.808800,disagreement,exact,1
resnet32x12_cifar100_K12_mwmd1_noise40_seed0001_d011,d011,5,0,3,11,resnet32,resnet32,0.649600,0.649600,disagreement,exact,1
resnet32x12_cifar100_K12_mwmd1_noise40_seed0001_d011,d011,5,0,4,8,resnet32,resnet32,0.698400,0.698400,disagreement,exact,1
resnet32x12_cifar100_K12_mwmd1_noise40_seed0001_d011,d011,5,0,9,10,resnet32,resnet32,0.725600,0.725600,disagreement,exact,1
resnet32x12_cifar100_K12_mwmd1_noise40_seed0001_d011,d011,6,0,0,10,resnet32,resnet32,0.667200,0.667200,disagreement,exact,1
resnet32x12_cifar100_K12_mwmd1_noise40_seed0001_d011,d011,6,0,1,11,resnet32,resnet32,0.683600,0.683600,disagreement,exact,1
resnet32x12_cifar100_K12_mwmd1_noise40_seed0001_d011,d011,6,0,2,6,resnet32,resnet32,0.642800,0.642800,disagreement,exact,1
