run_id,run_tag,cohort,dataset,K,arm,arm_label,target,seed,epochs,batch_size,base_lr,momentum,weight_decay,nesterov,graph_seed,lr_step,lr_gamma,kd_T,k_matchings,k_anneal,match_weight,kappa,rematch_every_epochs,recency_lambda,recency_gamma,peel_weighting,graph,label_noise_rate,actual_noise_rate,noise_seed,split_seed,n_train,n_valid,n_test,cohort_params,epoch,lr,k_current,epoch_seconds,avg_test_acc,std_test_acc,min_test_acc,max_test_acc,ensemble_test_acc,ens_minus_avg_test,avg_val_acc,ensemble_val_acc,disagreement_val,rho_val,disagreement_test,rho_test,avg_test_acc_mobilenet,model_00_arch,model_00_test_acc,model_00_val_acc,model_00_train_loss,model_00_ce_loss,model_00_kd_loss,model_01_arch,model_01_test_acc,model_01_val_acc,model_01_train_loss,model_01_ce_loss,model_01_kd_loss,comm_logit_floats_epoch,comm_matcher_ints_epoch,comm_bytes_epoch,comm_bytes_cum,comm_bytes_cum_cohort
mobilenetx2_cifar100_K2_dml_seed0003_d001,d001,mobilenet:2,cifar100,2,dml,dml,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,6618952,0,0.1,1,18.77,0.1,0.0005999999999999964,0.0994,0.1006,0.1042,0.004199999999999995,0.09709999999999999,0.1002,0.5422,0.5745524085581274,0.5449,0.5711255183774789,0.1,mobilenet,0.0994,0.0968,4.148275810886513,4.071530239487236,0.07674556429265067,mobilenet,0.1006,0.0974,4.116427686065435,4.040904217822985,0.07552346040558239,4500000.0,0.0,18000000.0,18000000.0,36000000.0
mobilenetx2_cifar100_K2_dml_seed0003_d001,d001,mobilenet:2,cifar100,2,dml,dml,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,6618952,1,0.1,1,14.93,0.151,0.010800000000000004,0.1402,0.1618,0.159,0.008000000000000007,0.1407,0.1502,0.5944,0.5594699187885703,0.5821,0.5585441640406734,0.151,mobilenet,0.1618,0.15,3.6777067153968592,3.5759536640887912,0.10175305590647357,mobilenet,0.1402,0.1314,3.676845557649027,3.575085022232749,0.10176052999238229,4500000.0,0.0,18000000.0,36000000.0,72000000.0
mobilenetx2_cifar100_K2_dml_seed0003_d001,d001,mobilenet:2,cifar100,2,dml,dml,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,6618952,2,0.1,1,14.23,0.1629,0.024300000000000002,0.1386,0.1872,0.1788,0.015899999999999997,0.1598,0.1784,0.6896,0.452744606752142,0.6808,0.49527795332868524,0.1629,mobilenet,0.1386,0.1374,3.433994943445379,3.2949943918396127,0.13900054995478553,mobilenet,0.1872,0.1822,3.4340076074004173,3.2950810461559077,0.13892656221816485,4500000.0,0.0,18000000.0,54000000.0,108000000.0
mobilenetx2_cifar100_K2_dml_seed0003_d001,d001,mobilenet:2,cifar100,2,dml,dml,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,6618952,3,0.1,1,14.16,0.19435,0.014050000000000007,0.1803,0.2084,0.2201,0.025749999999999995,0.1941,0.2198,0.7428,0.4152139447963718,0.7621,0.37545624342746686,0.19435,mobilenet,0.1803,0.1792,3.2208348614248363,3.0419950139793484,0.17883984817572954,mobilenet,0.2084,0.209,3.231278055432168,3.0527506948194723,0.1785273603586988,4500000.0,0.0,18000000.0,72000000.0,144000000.0
mobilenetx2_cifar100_K2_dml_seed0003_d001,d001,mobilenet:2,cifar100,2,dml,dml,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,6618952,4,0.1,1,14.29,0.20779999999999998,0.010400000000000006,0.1974,0.2182,0.217,0.009200000000000014,0.2054,0.2162,0.5612,0.5517476434939661,0.5515,0.5828958782658609,0.20779999999999998,mobilenet,0.2182,0.216,3.068730132146315,2.8642510527914222,0.2044790809212083,mobilenet,0.1974,0.1948,3.0674536045302045,2.8631000014191326,0.20435360387306323,4500000.0,0.0,18000000.0,90000000.0,180000000.0
mobilenetx2_cifar100_K2_dml_seed0003_d001,d001,mobilenet:2,cifar100,2,dml,dml,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,6618952,5,0.1,1,14.21,0.25370000000000004,0.0345,0.2192,0.2882,0.2751,0.021399999999999975,0.2509,0.2746,0.5886,0.541311972818987,0.6047,0.5332916449262896,0.25370000000000004,mobilenet,0.2192,0.2162,2.9646238616921683,2.7373835268345745,0.2272403368895704,mobilenet,0.2882,0.2856,2.9557030471888455,2.7284029681574213,0.22730008174072613,4500000.0,0.0,18000000.0,108000000.0,216000000.0
mobilenetx2_cifar100_K2_dml_seed0003_d001,d001,mobilenet:2,cifar100,2,dml,dml,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,6618952,6,0.1,1,14.24,0.24725000000000003,0.019150000000000014,0.2281,0.2664,0.272,0.024749999999999994,0.25229999999999997,0.272,0.648,0.5006208762949561,0.6645,0.4735038533324195,0.24725000000000003,mobilenet,0.2664,0.2718,2.892735745080493,2.6547140553593636,0.23802169149910862,mobilenet,0.2281,0.2328,2.8868171762336385,2.6484735401516613,0.23834363870661368,4500000.0,0.0,18000000.0,126000000.0,252000000.0
mobilenetx2_cifar100_K2_dml_seed0003_d001,d001,mobilenet:2,cifar100,2,dml,dml,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,6618952,7,0.1,1,14.21,0.23705,0.015250000000000014,0.2218,0.2523,0.2689,0.03184999999999996,0.2309,0.2648,0.74,0.4098575071250621,0.7439,0.4130854260332741,0.23705,mobilenet,0.2218,0.2082,2.8406624438410457,2.5883087901906534,0.25235365832817147,mobilenet,0.2523,0.2536,2.841257906434211,2.588798625733365,0.25245927822437475,4500000.0,0.0,18000000.0,144000000.0,288000000.0
mobilenetx2_cifar100_K2_dml_seed0003_d001,d001,mobilenet:2,cifar100,2,dml,dml,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,6618952,8,0.1,1,14.21,0.29579999999999995,0.004299999999999998,0.2915,0.3001,0.3345,0.03870000000000007,0.2893,0.3274,0.6618,0.43655595606816194,0.6664,0.43605910680649235,0.29579999999999995,mobilenet,0.3001,0.295,2.7938587069511414,2.5268039144575596,0.26705479507588525,mobilenet,0.2915,0.2836,2.7956987412815746,2.5282673547891052,0.2674313866829669,4500000.0,0.0,18000000.0,162000000.0,324000000.0
mobilenetx2_cifar100_K2_dml_seed0003_d001,d001,mobilenet:2,cifar100,2,dml,dml,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,6618952,9,0.1,1,14.26,0.24965,0.03395000000000001,0.2157,0.2836,0.275,0.02535000000000001,0.2473,0.2808,0.711,0.4054971359600824,0.7069,0.4111634304015204,0.24965,mobilenet,0.2836,0.2744,2.7497535585002466,2.4695824970575897,0.2801710602573373,mobilenet,0.2157,0.2202,2.7652723728255793,2.485737384212288,0.2795349919364195,4500000.0,0.0,18000000.0,180000000.0,360000000.0
