run_id,run_tag,cohort,dataset,K,arm,arm_label,target,seed,epochs,batch_size,base_lr,momentum,weight_decay,nesterov,graph_seed,lr_step,lr_gamma,kd_T,k_matchings,k_anneal,match_weight,kappa,rematch_every_epochs,recency_lambda,recency_gamma,peel_weighting,graph,label_noise_rate,actual_noise_rate,noise_seed,split_seed,n_train,n_valid,n_test,cohort_params,epoch,lr,k_current,epoch_seconds,avg_test_acc,std_test_acc,min_test_acc,max_test_acc,ensemble_test_acc,ens_minus_avg_test,avg_val_acc,ensemble_val_acc,disagreement_val,rho_val,disagreement_test,rho_test,avg_test_acc_wrn28x10,model_00_arch,model_00_test_acc,model_00_val_acc,model_00_train_loss,model_00_ce_loss,model_00_kd_loss,model_01_arch,model_01_test_acc,model_01_val_acc,model_01_train_loss,model_01_ce_loss,model_01_kd_loss,comm_logit_floats_epoch,comm_matcher_ints_epoch,comm_bytes_epoch,comm_bytes_cum,comm_bytes_cum_cohort
wrn28x10x2_cifar100_K2_dml_seed0003_d001,d001,wrn28x10:2,cifar100,2,dml,dml,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,73073768,0,0.1,1,58.43,0.14379999999999998,0.017799999999999996,0.126,0.1616,0.147,0.0032000000000000084,0.14190000000000003,0.1422,0.5024,0.6793397271319839,0.505,0.651981427063006,0.14379999999999998,wrn28x10,0.1616,0.1564,3.6619117456403645,3.6205071102489126,0.041404635878279805,wrn28x10,0.126,0.1274,3.681922473013401,3.6410158787938682,0.04090659578320232,4500000.0,0.0,18000000.0,18000000.0,36000000.0
wrn28x10x2_cifar100_K2_dml_seed0003_d001,d001,wrn28x10:2,cifar100,2,dml,dml,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,73073768,1,0.1,1,55.56,0.2012,0.0374,0.1638,0.2386,0.211,0.009800000000000003,0.2062,0.2178,0.6432,0.5137593059102201,0.6433,0.5110632711070712,0.2012,wrn28x10,0.2386,0.2404,2.920857162638144,2.862848023799333,0.05800913321912627,wrn28x10,0.1638,0.172,2.9359129033982754,2.8779673857445065,0.05794551461374133,4500000.0,0.0,18000000.0,36000000.0,72000000.0
wrn28x10x2_cifar100_K2_dml_seed0003_d001,d001,wrn28x10:2,cifar100,2,dml,dml,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,73073768,2,0.1,1,55.36,0.2259,0.004100000000000006,0.2218,0.23,0.2403,0.014400000000000024,0.23570000000000002,0.2486,0.5444,0.5993729797876616,0.5584,0.5941845565838798,0.2259,wrn28x10,0.23,0.2436,2.5728164335543457,2.478665589947592,0.09415084063287148,wrn28x10,0.2218,0.2278,2.5827823626724156,2.4887051106515257,0.09407725322208452,4500000.0,0.0,18000000.0,54000000.0,108000000.0
wrn28x10x2_cifar100_K2_dml_seed0003_d001,d001,wrn28x10:2,cifar100,2,dml,dml,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,73073768,3,0.1,1,55.28,0.29710000000000003,0.013800000000000007,0.2833,0.3109,0.3145,0.01739999999999997,0.2947,0.307,0.4836,0.6398110298192979,0.4948,0.644985478625361,0.29710000000000003,wrn28x10,0.3109,0.3058,2.3859575975008984,2.2567785041914745,0.1291790959340605,wrn28x10,0.2833,0.2836,2.4002174484458836,2.271445235237479,0.1287722172617743,4500000.0,0.0,18000000.0,72000000.0,144000000.0
wrn28x10x2_cifar100_K2_dml_seed0003_d001,d001,wrn28x10:2,cifar100,2,dml,dml,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,73073768,4,0.1,1,55.38,0.30525,0.05215,0.2531,0.3574,0.3295,0.024249999999999994,0.3065,0.3318,0.608,0.5299380109171712,0.6099,0.5439589975047673,0.30525,wrn28x10,0.3574,0.357,2.2679715740748425,2.106352174823934,0.16161939841483466,wrn28x10,0.2531,0.256,2.2849398636343805,2.123912276361476,0.16102758726232091,4500000.0,0.0,18000000.0,90000000.0,180000000.0
wrn28x10x2_cifar100_K2_dml_seed0003_d001,d001,wrn28x10:2,cifar100,2,dml,dml,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,73073768,5,0.1,1,55.29,0.3274,0.05889999999999998,0.2685,0.3863,0.3586,0.03119999999999995,0.3241,0.3516,0.6272,0.48417382531648673,0.6428,0.4698139640339117,0.3274,wrn28x10,0.3863,0.3844,2.1778640056198295,1.989026378332214,0.18883762728761544,wrn28x10,0.2685,0.2638,2.192950936542316,2.00510483506051,0.18784610265654259,4500000.0,0.0,18000000.0,108000000.0,216000000.0
wrn28x10x2_cifar100_K2_dml_seed0003_d001,d001,wrn28x10:2,cifar100,2,dml,dml,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,73073768,6,0.1,1,55.32,0.375,0.02479999999999999,0.3502,0.3998,0.3968,0.021799999999999986,0.3684,0.3852,0.457,0.6192797049967528,0.4627,0.614050998417603,0.375,wrn28x10,0.3998,0.3902,2.1108030366965314,1.9092912624844096,0.20151177099482578,wrn28x10,0.3502,0.3466,2.1233446703038434,1.922108337452466,0.20123633526434953,4500000.0,0.0,18000000.0,126000000.0,252000000.0
wrn28x10x2_cifar100_K2_dml_seed0003_d001,d001,wrn28x10:2,cifar100,2,dml,dml,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,73073768,7,0.1,1,55.32,0.40149999999999997,0.022099999999999984,0.3794,0.4236,0.4275,0.026000000000000023,0.40349999999999997,0.4284,0.4578,0.6102830499863696,0.4656,0.6030206895184796,0.40149999999999997,wrn28x10,0.3794,0.3802,2.053796960548921,1.836744617840106,0.21705234251831743,wrn28x10,0.4236,0.4268,2.062760894440792,1.8457539965483276,0.21700689939528026,4500000.0,0.0,18000000.0,144000000.0,288000000.0
wrn28x10x2_cifar100_K2_dml_seed0003_d001,d001,wrn28x10:2,cifar100,2,dml,dml,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,73073768,8,0.1,1,55.35,0.48634999999999995,0.0017500000000000016,0.4846,0.4881,0.5131,0.02675000000000005,0.4874,0.5124,0.3798,0.6487418936975683,0.3822,0.6507599485830791,0.48634999999999995,wrn28x10,0.4881,0.4924,2.0061580003662542,1.7731333573094823,0.23302464134229178,wrn28x10,0.4846,0.4824,2.0114803979681297,1.7787595494565638,0.23272084846923297,4500000.0,0.0,18000000.0,162000000.0,324000000.0
wrn28x10x2_cifar100_K2_dml_seed0003_d001,d001,wrn28x10:2,cifar100,2,dml,dml,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,73073768,9,0.1,1,55.28,0.38425,0.007349999999999995,0.3769,0.3916,0.4141,0.029850000000000043,0.3816,0.4154,0.5484,0.5296230655380478,0.5561,0.5428468142822487,0.38425,wrn28x10,0.3916,0.3928,1.9665895292366093,1.7207580867477439,0.24583144289102743,wrn28x10,0.3769,0.3704,1.9745062982494181,1.7301620832559736,0.2443442141679539,4500000.0,0.0,18000000.0,180000000.0,360000000.0
