run_id,run_tag,cohort,dataset,K,arm,arm_label,target,seed,epochs,batch_size,base_lr,momentum,weight_decay,nesterov,graph_seed,lr_step,lr_gamma,kd_T,k_matchings,k_anneal,match_weight,kappa,rematch_every_epochs,recency_lambda,recency_gamma,peel_weighting,graph,label_noise_rate,actual_noise_rate,noise_seed,split_seed,n_train,n_valid,n_test,cohort_params,epoch,lr,k_current,epoch_seconds,avg_test_acc,std_test_acc,min_test_acc,max_test_acc,ensemble_test_acc,ens_minus_avg_test,avg_val_acc,ensemble_val_acc,disagreement_val,rho_val,disagreement_test,rho_test,avg_test_acc_mobilenet,avg_test_acc_wrn28x10,model_00_arch,model_00_test_acc,model_00_val_acc,model_00_train_loss,model_00_ce_loss,model_00_kd_loss,model_01_arch,model_01_test_acc,model_01_val_acc,model_01_train_loss,model_01_ce_loss,model_01_kd_loss,comm_logit_floats_epoch,comm_matcher_ints_epoch,comm_bytes_epoch,comm_bytes_cum,comm_bytes_cum_cohort
wrn28x10x1-mobilenetx1_cifar100_K2_dml_seed0005_d001,d001,"wrn28x10:1,mobilenet:1",cifar100,2,dml,dml,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,39846360,0,0.1,1,36.63,0.13835,0.019449999999999995,0.1189,0.1578,0.161,0.022650000000000003,0.1277,0.1482,0.7852,0.36522523472655694,0.7819,0.3901645799947396,0.1189,0.1578,wrn28x10,0.1578,0.1438,3.894170957532796,3.6990196356041865,0.19515131994954904,mobilenet,0.1189,0.1116,4.157652697779915,3.9633576365357097,0.1942950590323149,4500000.0,0.0,18000000.0,18000000.0,36000000.0
wrn28x10x1-mobilenetx1_cifar100_K2_dml_seed0005_d001,d001,"wrn28x10:1,mobilenet:1",cifar100,2,dml,dml,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,39846360,1,0.1,1,33.11,0.1699,0.0092,0.1607,0.1791,0.1935,0.02360000000000001,0.16670000000000001,0.1846,0.7056,0.4473319330233523,0.7145,0.44822708199597905,0.1607,0.1791,wrn28x10,0.1791,0.1744,3.249182669276541,2.9844948906790125,0.26468777914785524,mobilenet,0.1607,0.159,3.651530375534838,3.3886200768703763,0.2629103019240905,4500000.0,0.0,18000000.0,36000000.0,72000000.0
wrn28x10x1-mobilenetx1_cifar100_K2_dml_seed0005_d001,d001,"wrn28x10:1,mobilenet:1",cifar100,2,dml,dml,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,39846360,2,0.1,1,32.64,0.20145000000000002,0.014549999999999993,0.1869,0.216,0.2297,0.02824999999999997,0.2047,0.2364,0.8462,0.2975337091135967,0.8498,0.29752691325554737,0.216,0.1869,wrn28x10,0.1869,0.1902,2.911894542927092,2.6182113736867905,0.29368316811848094,mobilenet,0.216,0.2192,3.306366743350571,3.015771736814217,0.29059500168924307,4500000.0,0.0,18000000.0,54000000.0,108000000.0
wrn28x10x1-mobilenetx1_cifar100_K2_dml_seed0005_d001,d001,"wrn28x10:1,mobilenet:1",cifar100,2,dml,dml,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,39846360,3,0.1,1,32.65,0.18775,0.06125,0.1265,0.249,0.2324,0.044649999999999995,0.19,0.2336,0.7754,0.3315962897556291,0.79,0.33671499822808554,0.1265,0.249,wrn28x10,0.249,0.249,2.701647665690292,2.3865779384293337,0.31506972666829824,mobilenet,0.1265,0.131,3.0820031321861525,2.771006627854976,0.3109965037385171,4500000.0,0.0,18000000.0,72000000.0,144000000.0
wrn28x10x1-mobilenetx1_cifar100_K2_dml_seed0005_d001,d001,"wrn28x10:1,mobilenet:1",cifar100,2,dml,dml,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,39846360,4,0.1,1,32.66,0.27059999999999995,0.014899999999999997,0.2557,0.2855,0.3033,0.03270000000000006,0.2737,0.3066,0.6532,0.4732479641153922,0.6629,0.4664024890085694,0.2557,0.2855,wrn28x10,0.2855,0.2922,2.577221080999483,2.238716435026039,0.3385046464391053,mobilenet,0.2557,0.2552,2.960693038322709,2.627540072595531,0.3331529639280317,4500000.0,0.0,18000000.0,90000000.0,180000000.0
wrn28x10x1-mobilenetx1_cifar100_K2_dml_seed0005_d001,d001,"wrn28x10:1,mobilenet:1",cifar100,2,dml,dml,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,39846360,5,0.1,1,32.52,0.2859,0.05370000000000001,0.2322,0.3396,0.3271,0.041200000000000014,0.2812,0.3242,0.6984,0.4066514902870984,0.6999,0.4183086331765843,0.2322,0.3396,wrn28x10,0.3396,0.3396,2.49621523628858,2.140132709490982,0.35608252755958925,mobilenet,0.2322,0.2228,2.887253238734874,2.5376907167109577,0.3495625213042579,4500000.0,0.0,18000000.0,108000000.0,216000000.0
wrn28x10x1-mobilenetx1_cifar100_K2_dml_seed0005_d001,d001,"wrn28x10:1,mobilenet:1",cifar100,2,dml,dml,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,39846360,6,0.1,1,32.52,0.3173,0.0378,0.2795,0.3551,0.3542,0.03689999999999999,0.3146,0.348,0.6242,0.4677210733537213,0.627,0.47520573216250617,0.2795,0.3551,wrn28x10,0.3551,0.3482,2.438504435122013,2.070327149365436,0.3681772864762355,mobilenet,0.2795,0.281,2.8290100548077715,2.4696607405150477,0.3593493110330945,4500000.0,0.0,18000000.0,126000000.0,252000000.0
wrn28x10x1-mobilenetx1_cifar100_K2_dml_seed0005_d001,d001,"wrn28x10:1,mobilenet:1",cifar100,2,dml,dml,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,39846360,7,0.1,1,33.02,0.3393,0.0711,0.2682,0.4104,0.395,0.05570000000000003,0.33799999999999997,0.3938,0.642,0.43526119800266555,0.6471,0.4319399540842499,0.2682,0.4104,wrn28x10,0.4104,0.4056,2.3801159990782086,1.9999040670015595,0.3802119313569909,mobilenet,0.2682,0.2704,2.7751882506365124,2.4042136112058703,0.37097463849931955,4500000.0,0.0,18000000.0,144000000.0,288000000.0
wrn28x10x1-mobilenetx1_cifar100_K2_dml_seed0005_d001,d001,"wrn28x10:1,mobilenet:1",cifar100,2,dml,dml,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,39846360,8,0.1,1,33.12,0.37224999999999997,0.0063499999999999945,0.3659,0.3786,0.3998,0.02755000000000002,0.3674,0.4002,0.5376,0.5406047299029274,0.5431,0.541745935436543,0.3659,0.3786,wrn28x10,0.3786,0.3716,2.3450677520172163,1.9567653638395397,0.3883023883046752,mobilenet,0.3659,0.3632,2.742009750821374,2.3625958026810125,0.3794139444997365,4500000.0,0.0,18000000.0,162000000.0,324000000.0
wrn28x10x1-mobilenetx1_cifar100_K2_dml_seed0005_d001,d001,"wrn28x10:1,mobilenet:1",cifar100,2,dml,dml,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,39846360,9,0.1,1,32.55,0.34325,0.09584999999999999,0.2474,0.4391,0.4,0.05675000000000002,0.3456,0.408,0.69,0.4007400344126839,0.7021,0.3869665641772139,0.2474,0.4391,wrn28x10,0.4391,0.4428,2.308699523014101,1.9125207090242342,0.39617881030690943,mobilenet,0.2474,0.2484,2.7131260758773847,2.326679216189818,0.3864468605765565,4500000.0,0.0,18000000.0,180000000.0,360000000.0
