run_id,run_tag,cohort,dataset,K,arm,arm_label,target,seed,epochs,batch_size,base_lr,momentum,weight_decay,nesterov,graph_seed,lr_step,lr_gamma,kd_T,k_matchings,k_anneal,match_weight,kappa,rematch_every_epochs,recency_lambda,recency_gamma,peel_weighting,graph,label_noise_rate,actual_noise_rate,noise_seed,split_seed,n_train,n_valid,n_test,cohort_params,epoch,lr,k_current,epoch_seconds,avg_test_acc,std_test_acc,min_test_acc,max_test_acc,ensemble_test_acc,ens_minus_avg_test,avg_val_acc,ensemble_val_acc,disagreement_val,rho_val,disagreement_test,rho_test,avg_test_acc_mobilenet,model_00_arch,model_00_test_acc,model_00_val_acc,model_00_train_loss,model_00_ce_loss,model_00_kd_loss,model_01_arch,model_01_test_acc,model_01_val_acc,model_01_train_loss,model_01_ce_loss,model_01_kd_loss,comm_logit_floats_epoch,comm_matcher_ints_epoch,comm_bytes_epoch,comm_bytes_cum,comm_bytes_cum_cohort
mobilenetx2_cifar100_K2_dml_seed0002_d001,d001,mobilenet:2,cifar100,2,dml,dml,peers,2,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,6618952,0,0.1,1,15.9,0.10919999999999999,0.011299999999999998,0.0979,0.1205,0.1157,0.006500000000000006,0.1047,0.1104,0.6774,0.47929225128871705,0.6765,0.4641364844441283,0.10919999999999999,mobilenet,0.0979,0.095,4.096653123809532,4.023583480241624,0.0730696529419881,mobilenet,0.1205,0.1144,4.111133334311572,4.037950170649723,0.07318316252944483,4500000.0,0.0,18000000.0,18000000.0,36000000.0
mobilenetx2_cifar100_K2_dml_seed0002_d001,d001,mobilenet:2,cifar100,2,dml,dml,peers,2,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,6618952,1,0.1,1,13.97,0.1377,0.0228,0.1149,0.1605,0.1481,0.01040000000000002,0.1407,0.1496,0.776,0.40819363214286436,0.7813,0.41311333795131716,0.1377,mobilenet,0.1149,0.1226,3.6550223139876667,3.5389103997837412,0.11611191273285923,mobilenet,0.1605,0.1588,3.653637346896258,3.537545355206186,0.11609198950993066,4500000.0,0.0,18000000.0,36000000.0,72000000.0
mobilenetx2_cifar100_K2_dml_seed0002_d001,d001,mobilenet:2,cifar100,2,dml,dml,peers,2,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,6618952,2,0.1,1,14.0,0.22075,0.004349999999999993,0.2164,0.2251,0.2352,0.01444999999999999,0.2108,0.2214,0.5172,0.6069187106939323,0.5116,0.629644416701626,0.22075,mobilenet,0.2251,0.2092,3.366026385263963,3.215040570294315,0.15098581605971875,mobilenet,0.2164,0.2124,3.373522675172849,3.2226357365196403,0.15088693965861405,4500000.0,0.0,18000000.0,54000000.0,108000000.0
mobilenetx2_cifar100_K2_dml_seed0002_d001,d001,mobilenet:2,cifar100,2,dml,dml,peers,2,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,6618952,3,0.1,1,13.98,0.24545,0.010350000000000012,0.2351,0.2558,0.2714,0.025949999999999973,0.2345,0.2542,0.6166,0.5265719057071863,0.6145,0.5370244284376714,0.24545,mobilenet,0.2558,0.2422,3.1471519869836895,2.9588748155669733,0.18827717317352918,mobilenet,0.2351,0.2268,3.1580004035071894,2.9698027738116006,0.18819763062691147,4500000.0,0.0,18000000.0,72000000.0,144000000.0
mobilenetx2_cifar100_K2_dml_seed0002_d001,d001,mobilenet:2,cifar100,2,dml,dml,peers,2,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,6618952,4,0.1,1,14.06,0.2072,0.0012999999999999956,0.2059,0.2085,0.2215,0.014300000000000007,0.2015,0.2262,0.6454,0.4810399987316517,0.6391,0.5227528914764537,0.2072,mobilenet,0.2085,0.201,3.0131429941816763,2.7983699454502626,0.2147730477154255,mobilenet,0.2059,0.202,3.0167909372936594,2.8019300651821224,0.21486087183637376,4500000.0,0.0,18000000.0,90000000.0,180000000.0
mobilenetx2_cifar100_K2_dml_seed0002_d001,d001,mobilenet:2,cifar100,2,dml,dml,peers,2,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,6618952,5,0.1,1,13.98,0.27135,0.031149999999999997,0.2402,0.3025,0.2906,0.019250000000000045,0.26270000000000004,0.2822,0.5836,0.5440012287474828,0.6023,0.5286560526398514,0.27135,mobilenet,0.3025,0.2936,2.9353226524862377,2.703019953925501,0.2323026969309219,mobilenet,0.2402,0.2318,2.9328241890127007,2.7001488757404415,0.23267531390725213,4500000.0,0.0,18000000.0,108000000.0,216000000.0
mobilenetx2_cifar100_K2_dml_seed0002_d001,d001,mobilenet:2,cifar100,2,dml,dml,peers,2,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,6618952,6,0.1,1,13.94,0.25955,0.02095000000000001,0.2386,0.2805,0.2803,0.02074999999999999,0.2667,0.2864,0.6202,0.5007893865493372,0.6233,0.516882620998592,0.25955,mobilenet,0.2805,0.2912,2.8570275482806293,2.611927439543334,0.24510010185820813,mobilenet,0.2386,0.2422,2.8602008403024892,2.615103403952989,0.2450974324337122,4500000.0,0.0,18000000.0,126000000.0,252000000.0
mobilenetx2_cifar100_K2_dml_seed0002_d001,d001,mobilenet:2,cifar100,2,dml,dml,peers,2,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,6618952,7,0.1,1,14.41,0.2833,0.0199,0.2634,0.3032,0.3079,0.02460000000000001,0.28,0.2996,0.5774,0.5479556059522501,0.5767,0.5588081186802721,0.2833,mobilenet,0.3032,0.2992,2.813823585144498,2.5542640679261903,0.25955951723947446,mobilenet,0.2634,0.2608,2.810006800361655,2.550495834513144,0.25951096519235184,4500000.0,0.0,18000000.0,144000000.0,288000000.0
mobilenetx2_cifar100_K2_dml_seed0002_d001,d001,mobilenet:2,cifar100,2,dml,dml,peers,2,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,6618952,8,0.1,1,14.03,0.2819,0.003500000000000003,0.2784,0.2854,0.3104,0.028500000000000025,0.2828,0.3044,0.568,0.5326172659158583,0.5717,0.5372377131895387,0.2819,mobilenet,0.2784,0.2842,2.7719233520329,2.502080085772005,0.26984326918186113,mobilenet,0.2854,0.2814,2.7748219736597757,2.504676579921083,0.2701453962574967,4500000.0,0.0,18000000.0,162000000.0,324000000.0
mobilenetx2_cifar100_K2_dml_seed0002_d001,d001,mobilenet:2,cifar100,2,dml,dml,peers,2,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,6618952,9,0.1,1,13.89,0.2626,0.018199999999999994,0.2444,0.2808,0.2889,0.02629999999999999,0.262,0.2872,0.6446,0.4624166043688133,0.6443,0.46848590456156686,0.2626,mobilenet,0.2444,0.2458,2.7441349537535147,2.4652981998568233,0.27883675357919524,mobilenet,0.2808,0.2782,2.736294098875739,2.456703005866571,0.27959109999408777,4500000.0,0.0,18000000.0,180000000.0,360000000.0
mobilenetx2_cifar100_K2_dml_seed0002_d001,d001,mobilenet:2,cifar100,2,dml,dml,peers,2,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,6618952,10,0.1,1,15.06,0.28925,0.006750000000000006,0.2825,0.296,0.3167,0.027449999999999974,0.2835,0.3124,0.5896,0.5125052070590672,0.5871,0.5322130938713555,0.28925,mobilenet,0.296,0.3,2.7035835554653946,2.4210839075121013,0.2824996516574174,mobilenet,0.2825,0.267,2.6985914134843783,2.4150405724278907,0.28355084255930374,4500000.0,0.0,18000000.0,198000000.0,396000000.0
