run_id,run_tag,cohort,dataset,K,arm,arm_label,target,seed,epochs,batch_size,base_lr,momentum,weight_decay,nesterov,graph_seed,lr_step,lr_gamma,kd_T,k_matchings,k_anneal,match_weight,kappa,rematch_every_epochs,recency_lambda,recency_gamma,peel_weighting,graph,label_noise_rate,actual_noise_rate,noise_seed,split_seed,n_train,n_valid,n_test,cohort_params,epoch,lr,k_current,epoch_seconds,avg_test_acc,std_test_acc,min_test_acc,max_test_acc,ensemble_test_acc,ens_minus_avg_test,avg_val_acc,ensemble_val_acc,disagreement_val,rho_val,disagreement_test,rho_test,avg_test_acc_wrn28x10,model_00_arch,model_00_test_acc,model_00_val_acc,model_00_train_loss,model_00_ce_loss,model_00_kd_loss,model_01_arch,model_01_test_acc,model_01_val_acc,model_01_train_loss,model_01_ce_loss,model_01_kd_loss,comm_logit_floats_epoch,comm_matcher_ints_epoch,comm_bytes_epoch,comm_bytes_cum,comm_bytes_cum_cohort
wrn28x10x2_cifar100_K2_indep_seed0001_d001,d001,wrn28x10:2,cifar100,2,indep,indep,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,73073768,0,0.1,0,64.34,0.11854999999999999,0.016849999999999997,0.1017,0.1354,0.1202,0.0016500000000000126,0.122,0.1248,0.5834,0.5920301150698785,0.5891,0.576600977496363,0.11854999999999999,wrn28x10,0.1017,0.1018,3.725495461713184,3.725495461713184,0.0,wrn28x10,0.1354,0.1422,3.6952118528160183,3.6952118528160183,0.0,0.0,0.0,0.0,0.0,0.0
wrn28x10x2_cifar100_K2_indep_seed0001_d001,d001,wrn28x10:2,cifar100,2,indep,indep,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,73073768,1,0.1,0,55.06,0.21015,0.004650000000000001,0.2055,0.2148,0.2196,0.009449999999999986,0.20550000000000002,0.212,0.4722,0.6585696537506132,0.4694,0.6427405957423551,0.21015,wrn28x10,0.2055,0.1974,2.9168879227204756,2.9168879227204756,0.0,wrn28x10,0.2148,0.2136,2.8986786505715414,2.8986786505715414,0.0,0.0,0.0,0.0,0.0,0.0
wrn28x10x2_cifar100_K2_indep_seed0001_d001,d001,wrn28x10:2,cifar100,2,indep,indep,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,73073768,2,0.1,0,55.04,0.19095,0.03465,0.1563,0.2256,0.2031,0.012149999999999994,0.198,0.2058,0.5972,0.5248671256137611,0.6164,0.5398379876554151,0.19095,wrn28x10,0.2256,0.2364,2.5424641953273253,2.5424641953273253,0.0,wrn28x10,0.1563,0.1596,2.5334802295335312,2.5334802295335312,0.0,0.0,0.0,0.0,0.0,0.0
wrn28x10x2_cifar100_K2_indep_seed0001_d001,d001,wrn28x10:2,cifar100,2,indep,indep,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,73073768,3,0.1,0,55.0,0.22699999999999998,0.057300000000000004,0.1697,0.2843,0.2373,0.010300000000000031,0.22039999999999998,0.2374,0.6448,0.5155793976911116,0.6401,0.5023239036395599,0.22699999999999998,wrn28x10,0.1697,0.1676,2.330283588137139,2.330283588137139,0.0,wrn28x10,0.2843,0.2732,2.310215514661236,2.310215514661236,0.0,0.0,0.0,0.0,0.0,0.0
wrn28x10x2_cifar100_K2_indep_seed0001_d001,d001,wrn28x10:2,cifar100,2,indep,indep,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,73073768,4,0.1,0,54.97,0.27625,0.0024500000000000077,0.2738,0.2787,0.29,0.013749999999999984,0.275,0.2928,0.484,0.6118057334871796,0.4846,0.6236875679048778,0.27625,wrn28x10,0.2738,0.2736,2.171673582528125,2.171673582528125,0.0,wrn28x10,0.2787,0.2764,2.153114203363657,2.153114203363657,0.0,0.0,0.0,0.0,0.0,0.0
wrn28x10x2_cifar100_K2_indep_seed0001_d001,d001,wrn28x10:2,cifar100,2,indep,indep,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,73073768,5,0.1,0,55.02,0.33089999999999997,0.031,0.2999,0.3619,0.348,0.017100000000000004,0.3195,0.3408,0.5142,0.5630081791135727,0.5175,0.5793335090823817,0.33089999999999997,wrn28x10,0.2999,0.2816,2.0637685107913883,2.0637685107913883,0.0,wrn28x10,0.3619,0.3574,2.043582583862272,2.043582583862272,0.0,0.0,0.0,0.0,0.0,0.0
wrn28x10x2_cifar100_K2_indep_seed0001_d001,d001,wrn28x10:2,cifar100,2,indep,indep,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,73073768,6,0.1,0,55.01,0.36345,0.005649999999999988,0.3578,0.3691,0.3808,0.017350000000000032,0.3539,0.367,0.4594,0.6337923306092779,0.4682,0.6295948933768513,0.36345,wrn28x10,0.3578,0.3442,1.9653592063960703,1.9653592063960703,0.0,wrn28x10,0.3691,0.3636,1.9528702947903762,1.9528702947903762,0.0,0.0,0.0,0.0,0.0,0.0
wrn28x10x2_cifar100_K2_indep_seed0001_d001,d001,wrn28x10:2,cifar100,2,indep,indep,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,73073768,7,0.1,0,55.02,0.39475000000000005,0.0028499999999999914,0.3919,0.3976,0.4164,0.021649999999999947,0.3859,0.4078,0.4922,0.5742477785664276,0.4837,0.5946944114099538,0.39475000000000005,wrn28x10,0.3919,0.3876,1.8888507299125195,1.8888507299125195,0.0,wrn28x10,0.3976,0.3842,1.883929524740035,1.883929524740035,0.0,0.0,0.0,0.0,0.0,0.0
wrn28x10x2_cifar100_K2_indep_seed0001_d001,d001,wrn28x10:2,cifar100,2,indep,indep,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,73073768,8,0.1,0,54.93,0.39015,0.018349999999999977,0.3718,0.4085,0.4207,0.03055000000000002,0.3825,0.4106,0.5538,0.5360241664639702,0.5493,0.544361779104603,0.39015,wrn28x10,0.4085,0.4036,1.8249477725476027,1.8249477725476027,0.0,wrn28x10,0.3718,0.3614,1.8216414519331672,1.8216414519331672,0.0,0.0,0.0,0.0,0.0,0.0
wrn28x10x2_cifar100_K2_indep_seed0001_d001,d001,wrn28x10:2,cifar100,2,indep,indep,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,73073768,9,0.1,0,55.03,0.37150000000000005,0.021400000000000002,0.3501,0.3929,0.4051,0.03359999999999996,0.3643,0.3948,0.4938,0.5520054688216453,0.4813,0.5595079829341021,0.37150000000000005,wrn28x10,0.3501,0.3356,1.7771770187060942,1.7771770187060942,0.0,wrn28x10,0.3929,0.393,1.7822008458050815,1.7822008458050815,0.0,0.0,0.0,0.0,0.0,0.0
